"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"OF","Matt Joyce",3400,"SEA@OAK 10:05PM ET",7.257,"OAK"
"2B","Jed Lowrie",3400,"SEA@OAK 10:05PM ET",7.510,"OAK"
"OF","Mitch Haniger",3400,"SEA@OAK 10:05PM ET",8.122,"SEA"
"OF/SS","Chad Pinder",3400,"SEA@OAK 10:05PM ET",6.213,"OAK"
"2B","Rougned Odor",3400,"HOU@TEX 08:05PM ET",6.942,"TEX"
"1B/3B","Joey Gallo",3400,"HOU@TEX 08:05PM ET",7.920,"TEX"
"OF","Nomar Mazara",3400,"HOU@TEX 08:05PM ET",7.489,"TEX"
"OF","Jayson Werth",3400,"WAS@PHI 07:05PM ET",6.875,"WAS"
"3B","Maikel Franco",3400,"WAS@PHI 07:05PM ET",6.313,"PHI"
"OF","Hunter Pence",3400,"SF@ARI 09:40PM ET",6.349,"SF"
"1B/C","Buster Posey",3400,"SF@ARI 09:40PM ET",7.370,"SF"
"C","Yasmani Grandal",3400,"SD@LAD 10:10PM ET",6.395,"LAD"
"3B","Ryan Schimpf",3400,"SD@LAD 10:10PM ET",6.377,"SD"
"OF","Stephen Cardullo",3400,"MIA@COL 08:40PM ET",2.000,"COL"
"OF","Raimel Tapia",3400,"MIA@COL 08:40PM ET",4.455,"COL"
"OF","Ben Revere",3300,"LAA@CWS 08:10PM ET",4.896,"LAA"
"OF","Kole Calhoun",3300,"LAA@CWS 08:10PM ET",6.887,"LAA"
"1B","C.J. Cron",3300,"LAA@CWS 08:10PM ET",6.713,"LAA"
"1B","Kendrys Morales",3300,"TOR@BOS 07:10PM ET",7.027,"TOR"
"3B","Deven Marrero",3300,"TOR@BOS 07:10PM ET",4.761,"BOS"
"SS","Richard Urena",3300,"TOR@BOS 07:10PM ET",4.833,"TOR"
"OF","Shin-soo Choo",3300,"HOU@TEX 08:05PM ET",8.103,"TEX"
"C","Brian McCann",3300,"HOU@TEX 08:05PM ET",7.108,"HOU"
"OF","Michael A. Taylor",3300,"WAS@PHI 07:05PM ET",7.196,"WAS"
"OF","Denard Span",3300,"SF@ARI 09:40PM ET",7.298,"SF"
"OF","Jeremy Hazelbaker",3300,"SF@ARI 09:40PM ET",2.972,"ARI"
"2B","Brandon Drury",3300,"SF@ARI 09:40PM ET",5.992,"ARI"
"SS","Nick Ahmed",3300,"SF@ARI 09:40PM ET",5.962,"ARI"
"1B","Albert Pujols",3200,"LAA@CWS 08:10PM ET",7.021,"LAA"
"OF","Rymer Liriano",3200,"LAA@CWS 08:10PM ET",3.600,"CWS"
"C","Miguel Montero",3200,"TOR@BOS 07:10PM ET",4.120,"TOR"
"OF","Michael Saunders",3200,"TOR@BOS 07:10PM ET",4.686,"TOR"
"OF","Steve Pearce",3200,"TOR@BOS 07:10PM ET",6.391,"TOR"
"2B","Devon Travis",3200,"TOR@BOS 07:10PM ET",6.900,"TOR"
"1B/2B","Rob Refsnyder",3200,"TOR@BOS 07:10PM ET",2.000,"TOR"
"1B","Rowdy Tellez",3200,"TOR@BOS 07:10PM ET",0,"TOR"
"2B/OF","Ben Zobrist",3200,"CHC@STL 08:15PM ET",6.040,"CHC"
"1B/C","Alex Avila",3200,"CHC@STL 08:15PM ET",6.101,"CHC"
"3B","Jedd Gyorko",3200,"CHC@STL 08:15PM ET",6.959,"STL"
"3B","Kyle Seager",3200,"SEA@OAK 10:05PM ET",7.443,"SEA"
"OF/SS","Jurickson Profar",3200,"HOU@TEX 08:05PM ET",3.864,"TEX"
"3B","J.D. Davis",3200,"HOU@TEX 08:05PM ET",5.900,"HOU"
"1B","Tyler White",3200,"HOU@TEX 08:05PM ET",7.125,"HOU"
"OF","Daniel Nava",3200,"WAS@PHI 07:05PM ET",4.513,"PHI"
"OF","Odubel Herrera",3200,"WAS@PHI 07:05PM ET",7.114,"PHI"
"3B","Pablo Sandoval",3200,"SF@ARI 09:40PM ET",4.849,"SF"
"2B/OF","Daniel Descalso",3200,"SF@ARI 09:40PM ET",5.228,"ARI"
"SS","Jack Reinheimer",3200,"SF@ARI 09:40PM ET",0.000,"ARI"
"2B","Joe Panik",3200,"SF@ARI 09:40PM ET",6.811,"SF"
"C","Jonathan Lucroy",3200,"MIA@COL 08:40PM ET",5.542,"COL"
"SS","Miguel Rojas",3200,"MIA@COL 08:40PM ET",4.964,"MIA"
"1B","Tomas Telis",3200,"MIA@COL 08:40PM ET",3.400,"MIA"
"C","Tom Murphy",3200,"MIA@COL 08:40PM ET",1.083,"COL"
"OF","Jordan Patterson",3200,"MIA@COL 08:40PM ET",0,"COL"
"2B/OF","Alen Hanson",3100,"LAA@CWS 08:10PM ET",3.585,"CWS"
"OF","Adam Engel",3100,"LAA@CWS 08:10PM ET",4.700,"CWS"
"OF","Chris Young",3100,"TOR@BOS 07:10PM ET",4.884,"BOS"
"OF","Kevin Pillar",3100,"TOR@BOS 07:10PM ET",6.695,"TOR"
"3B/SS","Tzu-Wei Lin",3100,"TOR@BOS 07:10PM ET",4.000,"BOS"
"C","Rene Rivera",3100,"CHC@STL 08:15PM ET",5.400,"CHC"
"SS","Addison Russell",3100,"CHC@STL 08:15PM ET",5.906,"CHC"
"1B","Yonder Alonso",3100,"SEA@OAK 10:05PM ET",7.007,"SEA"
"OF","Boog Powell",3100,"SEA@OAK 10:05PM ET",4.377,"OAK"
"OF","Carlos Beltran",3100,"HOU@TEX 08:05PM ET",6.072,"HOU"
"3B/SS","J.P. Crawford",3100,"WAS@PHI 07:05PM ET",5.833,"PHI"
"C/OF","Chris Herrmann",3100,"SF@ARI 09:40PM ET",3.922,"ARI"
"OF","Socrates Brito",3100,"SF@ARI 09:40PM ET",0,"ARI"
"OF","Ichiro Suzuki",3100,"MIA@COL 08:40PM ET",2.238,"MIA"
"OF","Destin Hood",3100,"MIA@COL 08:40PM ET",0,"MIA"
"2B/SS","Alexi Amarista",3100,"MIA@COL 08:40PM ET",2.769,"COL"
"2B/3B","Cliff Pennington",3000,"LAA@CWS 08:10PM ET",3.667,"LAA"
"1B/3B","Jefry Marte",3000,"LAA@CWS 08:10PM ET",4.244,"LAA"
"C","Jarrod Saltalamacchia",3000,"TOR@BOS 07:10PM ET",0.700,"TOR"
"OF","Steve Selsky",3000,"TOR@BOS 07:10PM ET",0.625,"BOS"
"OF","Jason Heyward",3000,"CHC@STL 08:15PM ET",6.298,"CHC"
"OF","Leonys Martin",3000,"CHC@STL 08:15PM ET",4.289,"CHC"
"OF","Albert Almora Jr.",3000,"CHC@STL 08:15PM ET",4.310,"CHC"
"OF","Mark Zagunis",3000,"CHC@STL 08:15PM ET",2.857,"CHC"
"2B","Robinson Cano",3000,"SEA@OAK 10:05PM ET",7.890,"SEA"
"SS","Jean Segura",3000,"SEA@OAK 10:05PM ET",8.387,"SEA"
"OF","Ben Gamel",3000,"SEA@OAK 10:05PM ET",7.000,"SEA"
"1B","Mike Napoli",3000,"HOU@TEX 08:05PM ET",6.815,"TEX"
"C","Robinson Chirinos",3000,"HOU@TEX 08:05PM ET",7.163,"TEX"
"OF","Jake Marisnick",3000,"HOU@TEX 08:05PM ET",5.349,"HOU"
"C","Max Stassi",3000,"HOU@TEX 08:05PM ET",6.000,"HOU"
"C","Brett Nicholas",3000,"HOU@TEX 08:05PM ET",6.118,"TEX"
"2B/OF","Willie Calhoun",3000,"HOU@TEX 08:05PM ET",0.714,"TEX"
"2B/SS","Wilmer Difo",3000,"WAS@PHI 07:05PM ET",4.737,"WAS"
"1B","Brandon Belt",3000,"SF@ARI 09:40PM ET",7.972,"SF"
"SS","Brandon Crawford",3000,"SF@ARI 09:40PM ET",6.413,"SF"
"2B/3B","Kelby Tomlinson",3000,"SF@ARI 09:40PM ET",3.430,"SF"
"3B/SS","Christian Arroyo",3000,"SF@ARI 09:40PM ET",5.059,"SF"
"2B/SS","Yangervis Solarte",3000,"SD@LAD 10:10PM ET",6.754,"SD"
"2B/3B","Logan Forsythe",3000,"SD@LAD 10:10PM ET",5.544,"LAD"
"OF","Jose Pirela",3000,"SD@LAD 10:10PM ET",7.880,"SD"
"OF","Trayce Thompson",3000,"SD@LAD 10:10PM ET",2.391,"LAD"
"1B","Rob Segedin",3000,"SD@LAD 10:10PM ET",1.500,"LAD"
"OF","Alex Verdugo",3000,"SD@LAD 10:10PM ET",2.182,"LAD"
"2B/OF","Nick Franklin",2900,"LAA@CWS 08:10PM ET",2.424,"LAA"
"OF","Ezequiel Carrera",2900,"TOR@BOS 07:10PM ET",4.278,"TOR"
"1B","Sam Travis",2900,"TOR@BOS 07:10PM ET",4.000,"BOS"
"OF","Stephen Piscotty",2900,"CHC@STL 08:15PM ET",6.000,"STL"
"OF","Harrison Bader",2900,"CHC@STL 08:15PM ET",5.462,"STL"
"OF","Nelson Cruz",2900,"SEA@OAK 10:05PM ET",8.901,"SEA"
"C","Carlos Ruiz",2900,"SEA@OAK 10:05PM ET",3.906,"SEA"
"C","Dustin Garneau",2900,"SEA@OAK 10:05PM ET",3.800,"OAK"
"C","Mike Zunino",2900,"SEA@OAK 10:05PM ET",6.603,"SEA"
"OF","Mark Canha",2900,"SEA@OAK 10:05PM ET",4.784,"OAK"
"C","Bruce Maxwell",2900,"SEA@OAK 10:05PM ET",4.746,"OAK"
"3B/SS","Pete Kozma",2900,"HOU@TEX 08:05PM ET",1.231,"TEX"
"1B/OF","Ryan Rua",2900,"HOU@TEX 08:05PM ET",3.569,"TEX"
"OF","Alejandro De Aza",2900,"WAS@PHI 07:05PM ET",3.000,"WAS"
"OF","Hyun Soo Kim",2900,"WAS@PHI 07:05PM ET",3.129,"PHI"
"2B","Scott Kingery",2900,"WAS@PHI 07:05PM ET",0,"PHI"
"OF","Alex Dickerson",2900,"SD@LAD 10:10PM ET",0,"SD"
"OF","Joc Pederson",2900,"SD@LAD 10:10PM ET",5.876,"LAD"
"2B","Carlos Asuaje",2900,"SD@LAD 10:10PM ET",5.386,"SD"
"2B/3B","Christian Colon",2900,"MIA@COL 08:40PM ET",1.833,"MIA"
"OF","Leury Garcia",2800,"LAA@CWS 08:10PM ET",6.545,"CWS"
"OF","Jacob May",2800,"LAA@CWS 08:10PM ET",1.600,"CWS"
"OF","Charlie Tilson",2800,"LAA@CWS 08:10PM ET",0,"CWS"
"2B/3B","Josh Rutledge",2800,"TOR@BOS 07:10PM ET",3.744,"BOS"
"OF","Dalton Pompey",2800,"TOR@BOS 07:10PM ET",0,"TOR"
"C/OF","Blake Swihart",2800,"TOR@BOS 07:10PM ET",1.750,"BOS"
"OF","Anthony Alford",2800,"TOR@BOS 07:10PM ET",1.250,"TOR"
"2B/3B","Tommy La Stella",2800,"CHC@STL 08:15PM ET",3.746,"CHC"
"SS","Aledmys Diaz",2800,"CHC@STL 08:15PM ET",5.920,"STL"
"OF","Jarrod Dyson",2800,"SEA@OAK 10:05PM ET",6.486,"SEA"
"2B","Joey Wendle",2800,"SEA@OAK 10:05PM ET",5.571,"OAK"
"OF","Jared Hoying",2800,"HOU@TEX 08:05PM ET",3.387,"TEX"
"2B","Andy Ibanez",2800,"HOU@TEX 08:05PM ET",0,"TEX"
"OF","Ryan Raburn",2800,"WAS@PHI 07:05PM ET",4.269,"WAS"
"C","Matt Wieters",2800,"WAS@PHI 07:05PM ET",5.445,"WAS"
"OF","Brian Goodwin",2800,"WAS@PHI 07:05PM ET",7.392,"WAS"
"1B/OF","Brock Stassi",2800,"WAS@PHI 07:05PM ET",2.196,"PHI"
"C","Nick Hundley",2800,"SF@ARI 09:40PM ET",4.531,"SF"
"1B","Adrian Gonzalez",2800,"SD@LAD 10:10PM ET",4.629,"LAD"
"OF","Andre Ethier",2800,"SD@LAD 10:10PM ET",3.111,"LAD"
"OF","Andrew Toles",2800,"SD@LAD 10:10PM ET",6.094,"LAD"
"3B","Martin Prado",2800,"MIA@COL 08:40PM ET",5.378,"MIA"
"2B/OF","Steve Lombardozzi",2800,"MIA@COL 08:40PM ET",0.000,"MIA"
"1B/3B","Luis Valbuena",2700,"LAA@CWS 08:10PM ET",5.936,"LAA"
"C","Omar Narvaez",2700,"LAA@CWS 08:10PM ET",4.360,"CWS"
"1B","Cody Asche",2700,"LAA@CWS 08:10PM ET",2.895,"CWS"
"SS","David Fletcher",2700,"LAA@CWS 08:10PM ET",0,"LAA"
"C","Sandy Leon",2700,"TOR@BOS 07:10PM ET",5.265,"BOS"
"2B/SS","Ryan Goins",2700,"TOR@BOS 07:10PM ET",4.642,"TOR"
"OF","Teoscar Hernandez",2700,"TOR@BOS 07:10PM ET",7.143,"TOR"
"OF","Dwight Smith Jr.",2700,"TOR@BOS 07:10PM ET",4.083,"TOR"
"OF","Ian Parmley",2700,"TOR@BOS 07:10PM ET",0.000,"TOR"
"OF","Harold Ramirez",2700,"TOR@BOS 07:10PM ET",0,"TOR"
"1B/C","Victor Caratini",2700,"CHC@STL 08:15PM ET",2.885,"CHC"
"1B","Danny Valencia",2700,"SEA@OAK 10:05PM ET",6.269,"SEA"
"3B","Matt Chapman",2700,"SEA@OAK 10:05PM ET",6.909,"OAK"
"OF","Kyle Tucker",2700,"HOU@TEX 08:05PM ET",0,"HOU"
"3B/SS","Stephen Drew",2700,"WAS@PHI 07:05PM ET",3.500,"WAS"
"C","Cameron Rupp",2700,"WAS@PHI 07:05PM ET",6.116,"PHI"
"2B/3B","Aaron Hill",2700,"SF@ARI 09:40PM ET",2.735,"SF"
"OF","Rey Fuentes",2700,"SF@ARI 09:40PM ET",3.433,"ARI"
"1B","Christian Walker",2700,"SF@ARI 09:40PM ET",2.286,"ARI"
"2B","Chase Utley",2700,"SD@LAD 10:10PM ET",4.688,"LAD"
"SS","Chase d'Arnaud",2700,"SD@LAD 10:10PM ET",2.914,"SD"
"OF/SS","Kike Hernandez",2700,"SD@LAD 10:10PM ET",4.172,"LAD"
"2B/SS","Cristhian Adames",2700,"MIA@COL 08:40PM ET",0.333,"COL"
"3B","Brian Anderson",2700,"MIA@COL 08:40PM ET",5.789,"MIA"
"OF","Willy Garcia",2600,"LAA@CWS 08:10PM ET",4.279,"CWS"
"C","Kevan Smith",2600,"LAA@CWS 08:10PM ET",4.892,"CWS"
"2B","Nolan Fontana",2600,"LAA@CWS 08:10PM ET",2.556,"LAA"
"2B/3B","Darwin Barney",2600,"TOR@BOS 07:10PM ET",3.736,"TOR"
"OF","Darrell Ceciliani",2600,"TOR@BOS 07:10PM ET",8.333,"TOR"
"C","Raffy Lopez",2600,"TOR@BOS 07:10PM ET",5.545,"TOR"
"3B/SS","Alex Mejia",2600,"CHC@STL 08:15PM ET",1.760,"STL"
"OF","Magneuris Sierra",2600,"CHC@STL 08:15PM ET",5.889,"STL"
"OF","Ryan LaMarre",2600,"SEA@OAK 10:05PM ET",0.667,"OAK"
"2B","Phil Gosselin",2600,"HOU@TEX 08:05PM ET",0.944,"TEX"
"C","Andrew Knapp",2600,"WAS@PHI 07:05PM ET",5.593,"PHI"
"2B/SS","Kristopher Negron",2600,"SF@ARI 09:40PM ET",2.000,"ARI"
"3B","Conor Gillaspie",2600,"SF@ARI 09:40PM ET",2.386,"SF"
"C","John Ryan Murphy",2600,"SF@ARI 09:40PM ET",0.000,"ARI"
"OF","Jarrett Parker",2600,"SF@ARI 09:40PM ET",5.622,"SF"
"OF","Mac Williamson",2600,"SF@ARI 09:40PM ET",4.440,"SF"
"3B/SS","Dawel Lugo",2600,"SF@ARI 09:40PM ET",0,"ARI"
"SS","Erick Aybar",2600,"SD@LAD 10:10PM ET",5.192,"SD"
"OF","Matt Szczur",2600,"SD@LAD 10:10PM ET",2.974,"SD"
"C","Hector Sanchez",2600,"SD@LAD 10:10PM ET",3.361,"SD"
"C","A.J. Ellis",2600,"MIA@COL 08:40PM ET",4.362,"MIA"
"2B/OF","Mike Aviles",2600,"MIA@COL 08:40PM ET",3.424,"MIA"
"OF","Mike Tauchman",2600,"MIA@COL 08:40PM ET",1.192,"COL"
"3B","Yunel Escobar",2500,"LAA@CWS 08:10PM ET",6.648,"LAA"
"2B/OF","Brock Holt",2500,"TOR@BOS 07:10PM ET",3.184,"BOS"
"3B/SS","Marco Hernandez",2500,"TOR@BOS 07:10PM ET",3.619,"BOS"
"1B","Chris Carter",2500,"SEA@OAK 10:05PM ET",5.129,"OAK"
"2B/SS","Shawn O'Malley",2500,"SEA@OAK 10:05PM ET",0,"SEA"
"OF","Drew Stubbs",2500,"HOU@TEX 08:05PM ET",1.000,"TEX"
"2B/SS","Hanser Alberto",2500,"HOU@TEX 08:05PM ET",0,"TEX"
"OF","Roman Quinn",2500,"WAS@PHI 07:05PM ET",0,"PHI"
"OF","Gorkys Hernandez",2500,"SF@ARI 09:40PM ET",4.266,"SF"
"2B","Ildemaro Vargas",2500,"SF@ARI 09:40PM ET",0.714,"ARI"
"OF","Franklin Gutierrez",2500,"SD@LAD 10:10PM ET",2.806,"LAD"
"C","Rocky Gale",2500,"SD@LAD 10:10PM ET",8.000,"SD"
"OF","Travis Jankowski",2500,"SD@LAD 10:10PM ET",3.909,"SD"
"C","Ryan Hanigan",2500,"MIA@COL 08:40PM ET",4.647,"COL"
"OF","Eric Young Jr.",2400,"LAA@CWS 08:10PM ET",5.795,"LAA"
"OF","Shane Robinson",2400,"LAA@CWS 08:10PM ET",2.500,"LAA"
"C","Carlos Perez",2400,"LAA@CWS 08:10PM ET",0.500,"LAA"
"2B","Kaleb Cowart",2400,"LAA@CWS 08:10PM ET",4.386,"LAA"
"3B/OF","Chris Coghlan",2400,"TOR@BOS 07:10PM ET",2.757,"TOR"
"C","Luke Maile",2400,"TOR@BOS 07:10PM ET",2.727,"TOR"
"2B/3B","Greg Garcia",2400,"CHC@STL 08:15PM ET",3.175,"STL"
"C","Carson Kelly",2400,"CHC@STL 08:15PM ET",2.333,"STL"
"1B","Ronald Guzman",2400,"HOU@TEX 08:05PM ET",0,"TEX"
"2B/OF","Tony Kemp",2400,"HOU@TEX 08:05PM ET",1.545,"HOU"
"SS","Tyler Smith",2400,"HOU@TEX 08:05PM ET",2.100,"TEX"
"OF","Chris Heisey",2400,"WAS@PHI 07:05PM ET",2.231,"WAS"
"2B/SS","Adrian Sanchez",2400,"WAS@PHI 07:05PM ET",3.194,"WAS"
"C","Pedro Severino",2400,"WAS@PHI 07:05PM ET",1.533,"WAS"
"C","Christian Bethancourt",2400,"SD@LAD 10:10PM ET",0.375,"SD"
"2B/3B","Christian Villanueva",2400,"SD@LAD 10:10PM ET",8.429,"SD"
"SS","Jose Rondon",2400,"SD@LAD 10:10PM ET",0,"SD"
"3B/OF","Cory Spangenberg",2400,"SD@LAD 10:10PM ET",6.464,"SD"
"C","Austin Hedges",2400,"SD@LAD 10:10PM ET",5.375,"SD"
"2B","Luis Urias",2400,"SD@LAD 10:10PM ET",0,"SD"
"C","Tony Wolters",2400,"MIA@COL 08:40PM ET",4.278,"COL"
"SS","JT Riddle",2400,"MIA@COL 08:40PM ET",4.914,"MIA"
"3B","Ryan McMahon",2400,"MIA@COL 08:40PM ET",1.714,"COL"
"C","Geovany Soto",2300,"LAA@CWS 08:10PM ET",5.533,"CWS"
"C","Eric Fryer",2300,"CHC@STL 08:15PM ET",2.371,"STL"
"C","Tuffy Gosewisch",2300,"SEA@OAK 10:05PM ET",0.909,"SEA"
"C","Juan Centeno",2300,"HOU@TEX 08:05PM ET",3.667,"HOU"
"3B","Will Middlebrooks",2300,"HOU@TEX 08:05PM ET",2.688,"TEX"
"C","A.J. Jimenez",2300,"HOU@TEX 08:05PM ET",1.000,"TEX"
"1B","AJ Reed",2300,"HOU@TEX 08:05PM ET",0.000,"HOU"
"3B","Colin Moran",2300,"HOU@TEX 08:05PM ET",14.500,"HOU"
"2B/OF","Pedro Florimon",2300,"WAS@PHI 07:05PM ET",6.067,"PHI"
"OF","Cameron Perkins",2300,"WAS@PHI 07:05PM ET",2.690,"PHI"
"C","Raudy Read",2300,"WAS@PHI 07:05PM ET",1.571,"WAS"
"OF","Rafael Bautista",2300,"WAS@PHI 07:05PM ET",1.200,"WAS"
"OF","Justin Ruggiano",2300,"SF@ARI 09:40PM ET",4.000,"SF"
"SS","Adam Rosales",2300,"SF@ARI 09:40PM ET",4.238,"ARI"
"C","Tim Federowicz",2300,"SF@ARI 09:40PM ET",1.600,"SF"
"OF","Jabari Blash",2300,"SD@LAD 10:10PM ET",4.930,"SD"
"OF","Franchy Cordero",2300,"SD@LAD 10:10PM ET",5.667,"SD"
"OF/SS","Allen Cordoba",2300,"SD@LAD 10:10PM ET",2.958,"SD"
"1B","Tyler Moore",2300,"MIA@COL 08:40PM ET",2.918,"MIA"
"C","Martin Maldonado",2200,"LAA@CWS 08:10PM ET",4.696,"LAA"
"C","Rob Brantly",2200,"LAA@CWS 08:10PM ET",3.000,"CWS"
"C","Alberto Rosario",2200,"CHC@STL 08:15PM ET",0.000,"STL"
"1B","Luke Voit",2200,"CHC@STL 08:15PM ET",3.561,"STL"
"2B/SS","Breyvic Valera",2200,"CHC@STL 08:15PM ET",1.250,"STL"
"OF","Guillermo Heredia",2200,"SEA@OAK 10:05PM ET",4.691,"SEA"
"C","Jose Lobaton",2200,"WAS@PHI 07:05PM ET",3.583,"WAS"
"OF","Chad Huffman",2200,"WAS@PHI 07:05PM ET",2.083,"WAS"
"2B/OF","Ty Kelly",2200,"WAS@PHI 07:05PM ET",2.164,"PHI"
"OF","Victor Robles",2200,"WAS@PHI 07:05PM ET",5.714,"WAS"
"OF","Emilio Bonifacio",2200,"SF@ARI 09:40PM ET",0.895,"ARI"
"SS","Domingo Leyba",2200,"SF@ARI 09:40PM ET",0,"ARI"
"SS","Dusty Coleman",2200,"SD@LAD 10:10PM ET",4.519,"SD"
"C","Juan Graterol",2100,"LAA@CWS 08:10PM ET",2.023,"LAA"
"OF","Ramon Flores",2100,"LAA@CWS 08:10PM ET",1.250,"LAA"
"C","Zack Collins",2100,"LAA@CWS 08:10PM ET",0,"CWS"
"C","Mike Ohlman",2100,"TOR@BOS 07:10PM ET",1.857,"TOR"
"OF/SS","Taylor Motter",2100,"SEA@OAK 10:05PM ET",4.943,"SEA"
"1B","Daniel Vogelbach",2100,"SEA@OAK 10:05PM ET",1.429,"SEA"
"OF","Kyle Lewis",2100,"SEA@OAK 10:05PM ET",0,"SEA"
"2B/OF","Drew Robinson",2100,"HOU@TEX 08:05PM ET",3.659,"TEX"
"2B/3B","Andres Blanco",2100,"WAS@PHI 07:05PM ET",2.238,"PHI"
"OF","Andrew Stevenson",2100,"WAS@PHI 07:05PM ET",1.722,"WAS"
"1B","Michael Morse",2100,"SF@ARI 09:40PM ET",1.833,"SF"
"C","Jeff Mathis",2100,"SF@ARI 09:40PM ET",4.169,"ARI"
"OF","Chris Marrero",2100,"SF@ARI 09:40PM ET",2.667,"SF"
"OF","Brett Eibner",2100,"SD@LAD 10:10PM ET",3.294,"LAD"
"2B/3B","Tyler Saladino",2000,"LAA@CWS 08:10PM ET",4.014,"CWS"
"2B/SS","Mike Freeman",2000,"CHC@STL 08:15PM ET",1.345,"CHC"
"1B/C","Taylor Davis",2000,"CHC@STL 08:15PM ET",0.750,"CHC"
"OF","Jake Smolinski",2000,"SEA@OAK 10:05PM ET",1.100,"OAK"
"2B/3B","Gordon Beckham",2000,"SEA@OAK 10:05PM ET",0.333,"SEA"
"OF","Jaff Decker",2000,"SEA@OAK 10:05PM ET",4.118,"OAK"
"C","Ryan Lavarnway",2000,"SEA@OAK 10:05PM ET",3.167,"OAK"
"C","Josh Phegley",2000,"SEA@OAK 10:05PM ET",3.625,"OAK"
"OF","Jaycob Brugman",2000,"SEA@OAK 10:05PM ET",4.653,"OAK"
"OF","Jacob Hannemann",2000,"SEA@OAK 10:05PM ET",0.833,"SEA"
"C","Mike Marjama",2000,"SEA@OAK 10:05PM ET",0.000,"SEA"
"3B","Renato Nunez",2000,"SEA@OAK 10:05PM ET",0.500,"OAK"
"OF","Dustin Fowler",2000,"SEA@OAK 10:05PM ET",0.000,"OAK"
"2B/SS","Franklin Barreto",2000,"SEA@OAK 10:05PM ET",5.048,"OAK"
"OF","Carlos Moncrief",2000,"SF@ARI 09:40PM ET",1.786,"SF"
"OF","Austin Slater",2000,"SF@ARI 09:40PM ET",6.265,"SF"
"2B","Miguel Gomez",2000,"SF@ARI 09:40PM ET",1.727,"SF"
"1B/3B","Ryder Jones",2000,"SF@ARI 09:40PM ET",3.521,"SF"
"OF","Orlando Calixte",2000,"SF@ARI 09:40PM ET",2.042,"SF"
"3B","Jae-gyun Hwang",2000,"SF@ARI 09:40PM ET",3.167,"SF"
"3B/SS","Charlie Culberson",2000,"SD@LAD 10:10PM ET",0.889,"LAD"
"1B/OF","O'Koyea Dickson",2000,"SD@LAD 10:10PM ET",1.167,"LAD"
"C","Kyle Farmer",2000,"SD@LAD 10:10PM ET",1.643,"LAD"
"C","Luis Torrens",2000,"SD@LAD 10:10PM ET",2.278,"SD"
